date    ,name           ,long.         
20.02.2040,Jupiter        , 180.0233090
20.02.2040,Saturn         , 191.2532692
20.02.2040,Uranus         , 120.1810559
20.02.2040,Neptune        , 31.2563540
20.02.2040,Pluto          , 325.3947588
05.03.2040,Jupiter        , 178.4451817
05.03.2040,Saturn         , 190.4355923
05.03.2040,Uranus         , 119.7418158
05.03.2040,Neptune        , 31.6066640
05.03.2040,Pluto          , 325.7935829
19.03.2040,Jupiter        , 176.6526399
19.03.2040,Saturn         , 189.4300777
19.03.2040,Uranus         , 119.4422207
19.03.2040,Neptune        , 32.0330666
19.03.2040,Pluto          , 326.1661728
02.04.2040,Jupiter        , 174.8964792
02.04.2040,Saturn         , 188.3444933
02.04.2040,Uranus         , 119.3066334
02.04.2040,Neptune        , 32.5150694
02.04.2040,Pluto          , 326.4948638
16.04.2040,Jupiter        , 173.4103563
16.04.2040,Saturn         , 187.2926094
16.04.2040,Uranus         , 119.3455815
16.04.2040,Neptune        , 33.0311928
16.04.2040,Pluto          , 326.7653170
30.04.2040,Jupiter        , 172.3786316
30.04.2040,Saturn         , 186.3839787
30.04.2040,Uranus         , 119.5589270
30.04.2040,Neptune        , 33.5583855
30.04.2040,Pluto          , 326.9652348
14.05.2040,Jupiter        , 171.9039068
14.05.2040,Saturn         , 185.7052657
14.05.2040,Uranus         , 119.9360245
14.05.2040,Neptune        , 34.0746765
14.05.2040,Pluto          , 327.0867564
28.05.2040,Jupiter        , 172.0229853
28.05.2040,Saturn         , 185.3185561
28.05.2040,Uranus         , 120.4597304
28.05.2040,Neptune        , 34.5580080
28.05.2040,Pluto          , 327.1251972
11.06.2040,Jupiter        , 172.7137835
11.06.2040,Saturn         , 185.2540640
11.06.2040,Uranus         , 121.1068548
11.06.2040,Neptune        , 34.9886911
11.06.2040,Pluto          , 327.0810140
25.06.2040,Jupiter        , 173.9275346
25.06.2040,Saturn         , 185.5195397
25.06.2040,Uranus         , 121.8513499
25.06.2040,Neptune        , 35.3483258
25.06.2040,Pluto          , 326.9584680
09.07.2040,Jupiter        , 175.5950682
09.07.2040,Saturn         , 186.0999746
09.07.2040,Uranus         , 122.6642121
09.07.2040,Neptune        , 35.6221462
09.07.2040,Pluto          , 326.7670397
23.07.2040,Jupiter        , 177.6479017
23.07.2040,Saturn         , 186.9694453
23.07.2040,Uranus         , 123.5155795
23.07.2040,Neptune        , 35.7980281
23.07.2040,Pluto          , 326.5197891
06.08.2040,Jupiter        , 180.0144801
06.08.2040,Saturn         , 188.0903648
06.08.2040,Uranus         , 124.3741086
06.08.2040,Neptune        , 35.8690906
06.08.2040,Pluto          , 326.2340381
20.08.2040,Jupiter        , 182.6317407
20.08.2040,Saturn         , 189.4226928
20.08.2040,Uranus         , 125.2087412
20.08.2040,Neptune        , 35.8326810
20.08.2040,Pluto          , 325.9292778
03.09.2040,Jupiter        , 185.4365221
03.09.2040,Saturn         , 190.9207458
03.09.2040,Uranus         , 125.9879576
03.09.2040,Neptune        , 35.6930314
03.09.2040,Pluto          , 325.6270615
17.09.2040,Jupiter        , 188.3731758
17.09.2040,Saturn         , 192.5397071
17.09.2040,Uranus         , 126.6812836
17.09.2040,Neptune        , 35.4598381
17.09.2040,Pluto          , 325.3486447
01.10.2040,Jupiter        , 191.3837800
01.10.2040,Saturn         , 194.2308629
01.10.2040,Uranus         , 127.2597172
01.10.2040,Neptune        , 35.1502916
01.10.2040,Pluto          , 325.1143360
15.10.2040,Jupiter        , 194.4144537
15.10.2040,Saturn         , 195.9466794
15.10.2040,Uranus         , 127.6974045
15.10.2040,Neptune        , 34.7866126
15.10.2040,Pluto          , 324.9414286
29.10.2040,Jupiter        , 197.4058631
29.10.2040,Saturn         , 197.6357886
29.10.2040,Uranus         , 127.9733231
29.10.2040,Neptune        , 34.3966781
29.10.2040,Pluto          , 324.8434782
12.11.2040,Jupiter        , 200.2992266
12.11.2040,Saturn         , 199.2476984
12.11.2040,Uranus         , 128.0735985
12.11.2040,Neptune        , 34.0102453
12.11.2040,Pluto          , 324.8291453
26.11.2040,Jupiter        , 203.0271469
26.11.2040,Saturn         , 200.7283008
26.11.2040,Uranus         , 127.9941250
26.11.2040,Neptune        , 33.6582049
26.11.2040,Pluto          , 324.9017946
10.12.2040,Jupiter        , 205.5207241
10.12.2040,Saturn         , 202.0257113
10.12.2040,Uranus         , 127.7425334
10.12.2040,Neptune        , 33.3683216
10.12.2040,Pluto          , 325.0595346
24.12.2040,Jupiter        , 207.7014255
24.12.2040,Saturn         , 203.0872099
24.12.2040,Uranus         , 127.3401014
24.12.2040,Neptune        , 33.1643412
24.12.2040,Pluto          , 325.2952478
07.01.2041,Jupiter        , 209.4906709
07.01.2041,Saturn         , 203.8670967
07.01.2041,Uranus         , 126.8209101
07.01.2041,Neptune        , 33.0627809
07.01.2041,Pluto          , 325.5976642
21.01.2041,Jupiter        , 210.8056285
21.01.2041,Saturn         , 204.3264098
21.01.2041,Uranus         , 126.2307031
21.01.2041,Neptune        , 33.0732453
21.01.2041,Pluto          , 325.9516707
04.02.2041,Jupiter        , 211.5749890
04.02.2041,Saturn         , 204.4431289
04.02.2041,Uranus         , 125.6215517
04.02.2041,Neptune        , 33.1970716
04.02.2041,Pluto          , 326.3399806
18.02.2041,Jupiter        , 211.7437371
18.02.2041,Saturn         , 204.2143119
18.02.2041,Uranus         , 125.0479186
18.02.2041,Neptune        , 33.4290604
18.02.2041,Pluto          , 326.7434513
04.03.2041,Jupiter        , 211.2988624
04.03.2041,Saturn         , 203.6658462
04.03.2041,Uranus         , 124.5592017
04.03.2041,Neptune        , 33.7574837
04.03.2041,Pluto          , 327.1429530
18.03.2041,Jupiter        , 210.2821926
18.03.2041,Saturn         , 202.8519794
18.03.2041,Uranus         , 124.1969914
18.03.2041,Neptune        , 34.1664373
18.03.2041,Pluto          , 327.5194538
01.04.2041,Jupiter        , 208.8121767
01.04.2041,Saturn         , 201.8567919
01.04.2041,Uranus         , 123.9898497
01.04.2041,Neptune        , 34.6362499
01.04.2041,Pluto          , 327.8557761
15.04.2041,Jupiter        , 207.0760399
15.04.2041,Saturn         , 200.7838174
15.04.2041,Uranus         , 123.9547075
15.04.2041,Neptune        , 35.1456422
15.04.2041,Pluto          , 328.1364608
29.04.2041,Jupiter        , 205.3095459
29.04.2041,Saturn         , 199.7454130
29.04.2041,Uranus         , 124.0949923
29.04.2041,Neptune        , 35.6719260
29.04.2041,Pluto          , 328.3493887
13.05.2041,Jupiter        , 203.7487620
13.05.2041,Saturn         , 198.8465824
13.05.2041,Uranus         , 124.4050285
13.05.2041,Neptune        , 36.1928522
13.05.2041,Pluto          , 328.4853253
27.05.2041,Jupiter        , 202.5886221
27.05.2041,Saturn         , 198.1735439
27.05.2041,Uranus         , 124.8695282
27.05.2041,Neptune        , 36.6863747
27.05.2041,Pluto          , 328.5395181
10.06.2041,Jupiter        , 201.9548710
10.06.2041,Saturn         , 197.7861061
10.06.2041,Uranus         , 125.4684826
10.06.2041,Neptune        , 37.1320679
10.06.2041,Pluto          , 328.5108408
24.06.2041,Jupiter        , 201.9020385
24.06.2041,Saturn         , 197.7161251
24.06.2041,Uranus         , 126.1762893
24.06.2041,Neptune        , 37.5113202
24.06.2041,Pluto          , 328.4033704
08.07.2041,Jupiter        , 202.4280710
08.07.2041,Saturn         , 197.9711191
08.07.2041,Uranus         , 126.9658249
08.07.2041,Neptune        , 37.8081134
08.07.2041,Pluto          , 328.2249117
22.07.2041,Jupiter        , 203.4926121
22.07.2041,Saturn         , 198.5385586
22.07.2041,Uranus         , 127.8068739
22.07.2041,Neptune        , 38.0098516
22.07.2041,Pluto          , 327.9884366
05.08.2041,Jupiter        , 205.0364124
05.08.2041,Saturn         , 199.3927758
05.08.2041,Uranus         , 128.6692181
05.08.2041,Neptune        , 38.1078133
05.08.2041,Pluto          , 327.7097271
19.08.2041,Jupiter        , 206.9909439
19.08.2041,Saturn         , 200.4981862
19.08.2041,Uranus         , 129.5210223
19.08.2041,Neptune        , 38.0986114
19.08.2041,Pluto          , 327.4085415
02.09.2041,Jupiter        , 209.2883060
02.09.2041,Saturn         , 201.8145357
02.09.2041,Uranus         , 130.3311378
02.09.2041,Neptune        , 37.9841125
02.09.2041,Pluto          , 327.1053130
16.09.2041,Jupiter        , 211.8614043
16.09.2041,Saturn         , 203.2972224
16.09.2041,Uranus         , 131.0678740
16.09.2041,Neptune        , 37.7731877
16.09.2041,Pluto          , 326.8221003
30.09.2041,Jupiter        , 214.6481157
30.09.2041,Saturn         , 204.9005757
30.09.2041,Uranus         , 131.7016650
30.09.2041,Neptune        , 37.4805316
30.09.2041,Pluto          , 326.5787035
14.10.2041,Jupiter        , 217.5874013
14.10.2041,Saturn         , 206.5761852
14.10.2041,Uranus         , 132.2044415
14.10.2041,Neptune        , 37.1279240
14.10.2041,Pluto          , 326.3937248
28.10.2041,Jupiter        , 220.6217113
28.10.2041,Saturn         , 208.2752975
28.10.2041,Uranus         , 132.5530776
28.10.2041,Neptune        , 36.7413273
28.10.2041,Pluto          , 326.2807980
11.11.2041,Jupiter        , 223.6917824
11.11.2041,Saturn         , 209.9464993
11.11.2041,Uranus         , 132.7298585
11.11.2041,Neptune        , 36.3510559
11.11.2041,Pluto          , 326.2501519
25.11.2041,Jupiter        , 226.7392563
25.11.2041,Saturn         , 211.5382529
25.11.2041,Uranus         , 132.7265936
25.11.2041,Neptune        , 35.9872787
25.11.2041,Pluto          , 326.3055869
09.12.2041,Jupiter        , 229.7009282
09.12.2041,Saturn         , 212.9966533
09.12.2041,Uranus         , 132.5454832
09.12.2041,Neptune        , 35.6795741
09.12.2041,Pluto          , 326.4467167
23.12.2041,Jupiter        , 232.5121114
23.12.2041,Saturn         , 214.2696065
23.12.2041,Uranus         , 132.2024668
23.12.2041,Neptune        , 35.4521340
23.12.2041,Pluto          , 326.6669132
06.01.2042,Jupiter        , 235.1012853
06.01.2042,Saturn         , 215.3054135
06.01.2042,Uranus         , 131.7263683
06.01.2042,Neptune        , 35.3241390
06.01.2042,Pluto          , 326.9561080
20.01.2042,Jupiter        , 237.3948158
20.01.2042,Saturn         , 216.0594811
20.01.2042,Uranus         , 131.1588680
20.01.2042,Neptune        , 35.3061393
20.01.2042,Pluto          , 327.2994880
03.02.2042,Jupiter        , 239.3128615
03.02.2042,Saturn         , 216.4947701
03.02.2042,Uranus         , 130.5500318
03.02.2042,Neptune        , 35.4022288
03.02.2042,Pluto          , 327.6805654
17.02.2042,Jupiter        , 240.7779254
17.02.2042,Saturn         , 216.5914036
17.02.2042,Uranus         , 129.9541717
17.02.2042,Neptune        , 35.6079097
17.02.2042,Pluto          , 328.0801936
03.03.2042,Jupiter        , 241.7148953
03.03.2042,Saturn         , 216.3482779
03.03.2042,Uranus         , 129.4234723
03.03.2042,Neptune        , 35.9137446
03.03.2042,Pluto          , 328.4796263
17.03.2042,Jupiter        , 242.0681986
17.03.2042,Saturn         , 215.7930163
17.03.2042,Uranus         , 129.0031248
17.03.2042,Neptune        , 36.3039347
17.03.2042,Pluto          , 328.8595300
31.03.2042,Jupiter        , 241.8099716
31.03.2042,Saturn         , 214.9796931
31.03.2042,Uranus         , 128.7274786
31.03.2042,Neptune        , 36.7604598
31.03.2042,Pluto          , 329.2027300
14.04.2042,Jupiter        , 240.9673742
14.04.2042,Saturn         , 213.9920726
14.04.2042,Uranus         , 128.6181039
14.04.2042,Neptune        , 37.2615906
14.04.2042,Pluto          , 329.4932225
28.04.2042,Jupiter        , 239.6302824
28.04.2042,Saturn         , 212.9306331
28.04.2042,Uranus         , 128.6842270
28.04.2042,Neptune        , 37.7857385
28.04.2042,Pluto          , 329.7185037
12.05.2042,Jupiter        , 237.9661893
12.05.2042,Saturn         , 211.9059230
12.05.2042,Uranus         , 128.9235375
12.05.2042,Neptune        , 38.3097536
12.05.2042,Pluto          , 329.8686561
26.05.2042,Jupiter        , 236.1925773
26.05.2042,Saturn         , 211.0190024
26.05.2042,Uranus         , 129.3249802
26.05.2042,Neptune        , 38.8122291
26.05.2042,Pluto          , 329.9381466
09.06.2042,Jupiter        , 234.5509876
09.06.2042,Saturn         , 210.3553710
09.06.2042,Uranus         , 129.8700976
09.06.2042,Neptune        , 39.2716769
09.06.2042,Pluto          , 329.9251346
23.06.2042,Jupiter        , 233.2497237
23.06.2042,Saturn         , 209.9724249
23.06.2042,Uranus         , 130.5359504
23.06.2042,Neptune        , 39.6695205
23.06.2042,Pluto          , 329.8325736
07.07.2042,Jupiter        , 232.4430388
07.07.2042,Saturn         , 209.9034448
07.07.2042,Uranus         , 131.2956470
07.07.2042,Neptune        , 39.9885160
07.07.2042,Pluto          , 329.6676759
21.07.2042,Jupiter        , 232.2079966
21.07.2042,Saturn         , 210.1550795
21.07.2042,Uranus         , 132.1206152
21.07.2042,Neptune        , 40.2155141
21.07.2042,Pluto          , 329.4421192
04.08.2042,Jupiter        , 232.5650709
04.08.2042,Saturn         , 210.7172235
04.08.2042,Uranus         , 132.9802439
04.08.2042,Neptune        , 40.3403291
04.08.2042,Pluto          , 329.1714349
18.08.2042,Jupiter        , 233.4847057
18.08.2042,Saturn         , 211.5636499
18.08.2042,Uranus         , 133.8433978
18.08.2042,Neptune        , 40.3583945
18.08.2042,Pluto          , 328.8741965
01.09.2042,Jupiter        , 234.9162230
01.09.2042,Saturn         , 212.6609136
01.09.2042,Uranus         , 134.6782225
01.09.2042,Neptune        , 40.2699004
01.09.2042,Pluto          , 328.5711576
15.09.2042,Jupiter        , 236.7915573
15.09.2042,Saturn         , 213.9677290
15.09.2042,Uranus         , 135.4533770
15.09.2042,Neptune        , 40.0820828
15.09.2042,Pluto          , 328.2835802
29.09.2042,Jupiter        , 239.0433943
29.09.2042,Saturn         , 215.4408689
29.09.2042,Uranus         , 136.1374902
29.09.2042,Neptune        , 39.8080366
29.09.2042,Pluto          , 328.0322571
13.10.2042,Jupiter        , 241.6008657
13.10.2042,Saturn         , 217.0330493
13.10.2042,Uranus         , 136.7020003
13.10.2042,Neptune        , 39.4679737
13.10.2042,Pluto          , 327.8355012
27.10.2042,Jupiter        , 244.3996639
27.10.2042,Saturn         , 218.6966138
27.10.2042,Uranus         , 137.1205961
27.10.2042,Neptune        , 39.0869342
27.10.2042,Pluto          , 327.7084863
10.11.2042,Jupiter        , 247.3742832
10.11.2042,Saturn         , 220.3809015
10.11.2042,Uranus         , 137.3734961
10.11.2042,Neptune        , 38.6944561
10.11.2042,Pluto          , 327.6615452
24.11.2042,Jupiter        , 250.4648403
24.11.2042,Saturn         , 222.0351171
24.11.2042,Uranus         , 137.4473774
24.11.2042,Neptune        , 38.3210482
24.11.2042,Pluto          , 327.7002625
08.12.2042,Jupiter        , 253.6086878
08.12.2042,Saturn         , 223.6060459
08.12.2042,Uranus         , 137.3405971
08.12.2042,Neptune        , 37.9967012
08.12.2042,Pluto          , 327.8244784
22.12.2042,Jupiter        , 256.7465492
22.12.2042,Saturn         , 225.0409090
22.12.2042,Uranus         , 137.0624770
22.12.2042,Neptune        , 37.7472488
22.12.2042,Pluto          , 328.0292775
05.01.2043,Jupiter        , 259.8140287
05.01.2043,Saturn         , 226.2867596
05.01.2043,Uranus         , 136.6375146
05.01.2043,Neptune        , 37.5931306
05.01.2043,Pluto          , 328.3046561
19.01.2043,Jupiter        , 262.7477825
19.01.2043,Saturn         , 227.2940827
19.01.2043,Uranus         , 136.1016474
19.01.2043,Neptune        , 37.5472441
19.01.2043,Pluto          , 328.6372450
02.02.2043,Jupiter        , 265.4778519
02.02.2043,Saturn         , 228.0185891
02.02.2043,Uranus         , 135.5029917
02.02.2043,Neptune        , 37.6149850
02.02.2043,Pluto          , 329.0102735
16.02.2043,Jupiter        , 267.9339675
16.02.2043,Saturn         , 228.4264847
16.02.2043,Uranus         , 134.8940195
16.02.2043,Neptune        , 37.7941778
16.02.2043,Pluto          , 329.4057186
02.03.2043,Jupiter        , 270.0392105
02.03.2043,Saturn         , 228.4989343
02.03.2043,Uranus         , 134.3293224
02.03.2043,Neptune        , 38.0760959
02.03.2043,Pluto          , 329.8041408
16.03.2043,Jupiter        , 271.7184654
16.03.2043,Saturn         , 228.2381554
16.03.2043,Uranus         , 133.8567613
16.03.2043,Neptune        , 38.4468345
16.03.2043,Pluto          , 330.1870270
30.03.2043,Jupiter        , 272.8958804
30.03.2043,Saturn         , 227.6721383
30.03.2043,Uranus         , 133.5162250
30.03.2043,Neptune        , 38.8883240
30.03.2043,Pluto          , 330.5361651
13.04.2043,Jupiter        , 273.5094254
13.04.2043,Saturn         , 226.8565857
13.04.2043,Uranus         , 133.3340281
13.04.2043,Neptune        , 39.3802414
13.04.2043,Pluto          , 330.8360602
27.04.2043,Jupiter        , 273.5172639
27.04.2043,Saturn         , 225.8734860
27.04.2043,Uranus         , 133.3251254
27.04.2043,Neptune        , 39.9003704
27.04.2043,Pluto          , 331.0729155
11.05.2043,Jupiter        , 272.9215964
11.05.2043,Saturn         , 224.8224311
11.05.2043,Uranus         , 133.4913419
11.05.2043,Neptune        , 40.4264494
11.05.2043,Pluto          , 331.2370005
25.05.2043,Jupiter        , 271.7819266
25.05.2043,Saturn         , 223.8106121
25.05.2043,Uranus         , 133.8257109
25.05.2043,Neptune        , 40.9360929
25.05.2043,Pluto          , 331.3213298
08.06.2043,Jupiter        , 270.2322711
08.06.2043,Saturn         , 222.9373183
08.06.2043,Uranus         , 134.3123082
08.06.2043,Neptune        , 41.4084048
08.06.2043,Pluto          , 331.3239298
22.06.2043,Jupiter        , 268.4717435
22.06.2043,Saturn         , 222.2854910
22.06.2043,Uranus         , 134.9304892
22.06.2043,Neptune        , 41.8233818
22.06.2043,Pluto          , 331.2462571
06.07.2043,Jupiter        , 266.7390918
06.07.2043,Saturn         , 221.9118891
06.07.2043,Uranus         , 135.6545858
06.07.2043,Neptune        , 42.1640303
06.07.2043,Pluto          , 331.0951701
20.07.2043,Jupiter        , 265.2667716
20.07.2043,Saturn         , 221.8491446
20.07.2043,Uranus         , 136.4570725
20.07.2043,Neptune        , 42.4153863
20.07.2043,Pluto          , 330.8809737
03.08.2043,Jupiter        , 264.2397249
03.08.2043,Saturn         , 222.1044015
03.08.2043,Uranus         , 137.3077819
03.08.2043,Neptune        , 42.5670857
03.08.2043,Pluto          , 330.6188554
17.08.2043,Jupiter        , 263.7738122
17.08.2043,Saturn         , 222.6679670
17.08.2043,Uranus         , 138.1759970
17.08.2043,Neptune        , 42.6122866
17.08.2043,Pluto          , 330.3263694
31.08.2043,Jupiter        , 263.9139489
31.08.2043,Saturn         , 223.5141607
31.08.2043,Uranus         , 139.0298198
31.08.2043,Neptune        , 42.5506116
31.08.2043,Pluto          , 330.0242311
14.09.2043,Jupiter        , 264.6520068
14.09.2043,Saturn         , 224.6099337
14.09.2043,Uranus         , 139.8374586
14.09.2043,Neptune        , 42.3866547
14.09.2043,Pluto          , 329.7332466
28.09.2043,Jupiter        , 265.9422603
28.09.2043,Saturn         , 225.9139122
28.09.2043,Uranus         , 140.5671806
28.09.2043,Neptune        , 42.1328448
28.09.2043,Pluto          , 329.4746787
12.10.2043,Jupiter        , 267.7219971
12.10.2043,Saturn         , 227.3828323
12.10.2043,Uranus         , 141.1888354
12.10.2043,Neptune        , 41.8068363
12.10.2043,Pluto          , 329.2670078
26.10.2043,Jupiter        , 269.9182721
26.10.2043,Saturn         , 228.9686319
26.10.2043,Uranus         , 141.6747583
26.10.2043,Neptune        , 41.4335024
26.10.2043,Pluto          , 329.1263535
09.11.2043,Jupiter        , 272.4592768
09.11.2043,Saturn         , 230.6233476
09.11.2043,Uranus         , 142.0018251
09.11.2043,Neptune        , 41.0406366
09.11.2043,Pluto          , 329.0636957
23.11.2043,Jupiter        , 275.2725243
23.11.2043,Saturn         , 232.2951874
23.11.2043,Uranus         , 142.1537487
23.11.2043,Neptune        , 40.6596794
23.11.2043,Pluto          , 329.0857809
07.12.2043,Jupiter        , 278.2910209
07.12.2043,Saturn         , 233.9332867
07.12.2043,Uranus         , 142.1234208
07.12.2043,Neptune        , 40.3202016
07.12.2043,Pluto          , 329.1933092
21.12.2043,Jupiter        , 281.4478974
21.12.2043,Saturn         , 235.4835168
21.12.2043,Uranus         , 141.9157110
21.12.2043,Neptune        , 40.0501259
21.12.2043,Pluto          , 329.3824006
04.01.2044,Jupiter        , 284.6812092
04.01.2044,Saturn         , 236.8938803
04.01.2044,Uranus         , 141.5485208
04.01.2044,Neptune        , 39.8706276
04.01.2044,Pluto          , 329.6438797
18.01.2044,Jupiter        , 287.9270862
18.01.2044,Saturn         , 238.1112458
18.01.2044,Uranus         , 141.0537330
18.01.2044,Neptune        , 39.7972212
18.01.2044,Pluto          , 329.9650232
01.02.2044,Jupiter        , 291.1252646
01.02.2044,Saturn         , 239.0881630
01.02.2044,Uranus         , 140.4745385
01.02.2044,Neptune        , 39.8364968
01.02.2044,Pluto          , 330.3297204
15.02.2044,Jupiter        , 294.2111978
15.02.2044,Saturn         , 239.7810541
15.02.2044,Uranus         , 139.8627530
15.02.2044,Neptune        , 39.9886056
15.02.2044,Pluto          , 330.7200908
29.02.2044,Jupiter        , 297.1217652
29.02.2044,Saturn         , 240.1593389
29.02.2044,Uranus         , 139.2723021
29.02.2044,Neptune        , 40.2458355
29.02.2044,Pluto          , 331.1171453
14.03.2044,Jupiter        , 299.7876939
14.03.2044,Saturn         , 240.2052579
14.03.2044,Uranus         , 138.7549634
14.03.2044,Neptune        , 40.5958555
14.03.2044,Pluto          , 331.5020194
28.03.2044,Jupiter        , 302.1399795
28.03.2044,Saturn         , 239.9244343
28.03.2044,Uranus         , 138.3537712
28.03.2044,Neptune        , 41.0211774
28.03.2044,Pluto          , 331.8567646
11.04.2044,Jupiter        , 304.1029356
11.04.2044,Saturn         , 239.3449895
11.04.2044,Uranus         , 138.1014896
11.04.2044,Neptune        , 41.5022718
11.04.2044,Pluto          , 332.1651043
25.04.2044,Jupiter        , 305.6040872
25.04.2044,Saturn         , 238.5247156
25.04.2044,Uranus         , 138.0172021
25.04.2044,Neptune        , 42.0170928
25.04.2044,Pluto          , 332.4133163
09.05.2044,Jupiter        , 306.5709072
09.05.2044,Saturn         , 237.5435499
09.05.2044,Uranus         , 138.1088528
09.05.2044,Neptune        , 42.5435946
09.05.2044,Pluto          , 332.5905480
23.05.2044,Jupiter        , 306.9493514
23.05.2044,Saturn         , 236.5012051
23.05.2044,Uranus         , 138.3723585
23.05.2044,Neptune        , 43.0592458
23.05.2044,Pluto          , 332.6896947
06.06.2044,Jupiter        , 306.7093019
06.06.2044,Saturn         , 235.5011500
06.06.2044,Uranus         , 138.7962585
06.06.2044,Neptune        , 43.5428753
06.06.2044,Pluto          , 332.7074098
20.06.2044,Jupiter        , 305.8747258
20.06.2044,Saturn         , 234.6421506
20.06.2044,Uranus         , 139.3610607
20.06.2044,Neptune        , 43.9740863
20.06.2044,Pluto          , 332.6448744
04.07.2044,Jupiter        , 304.5314740
04.07.2044,Saturn         , 234.0037967
04.07.2044,Uranus         , 140.0440299
04.07.2044,Neptune        , 44.3351717
04.07.2044,Pluto          , 332.5074596
18.07.2044,Jupiter        , 302.8473496
18.07.2044,Saturn         , 233.6432813
18.07.2044,Uranus         , 140.8175388
18.07.2044,Neptune        , 44.6104625
18.07.2044,Pluto          , 332.3051815
01.08.2044,Jupiter        , 301.0457280
01.08.2044,Saturn         , 233.5912883
01.08.2044,Uranus         , 141.6533682
01.08.2044,Neptune        , 44.7883600
01.08.2044,Pluto          , 332.0518368
15.08.2044,Jupiter        , 299.3807892
15.08.2044,Saturn         , 233.8562918
15.08.2044,Uranus         , 142.5199736
15.08.2044,Neptune        , 44.8609828
15.08.2044,Pluto          , 331.7649295
29.08.2044,Jupiter        , 298.0760208
29.08.2044,Saturn         , 234.4274657
29.08.2044,Uranus         , 143.3868794
29.08.2044,Neptune        , 44.8261552
29.08.2044,Pluto          , 331.4641341
12.09.2044,Jupiter        , 297.2989765
12.09.2044,Saturn         , 235.2804240
12.09.2044,Uranus         , 144.2208956
12.09.2044,Neptune        , 44.6872256
12.09.2044,Pluto          , 331.1707017
26.09.2044,Jupiter        , 297.1347614
26.09.2044,Saturn         , 236.3809772
26.09.2044,Uranus         , 144.9909220
26.09.2044,Neptune        , 44.4544636
26.09.2044,Pluto          , 330.9053821
10.10.2044,Jupiter        , 297.6054632
10.10.2044,Saturn         , 237.6884549
10.10.2044,Uranus         , 145.6648464
10.10.2044,Neptune        , 44.1445006
10.10.2044,Pluto          , 330.6876878
24.10.2044,Jupiter        , 298.6783951
24.10.2044,Saturn         , 239.1581509
24.10.2044,Uranus         , 146.2144024
24.10.2044,Neptune        , 43.7802671
24.10.2044,Pluto          , 330.5337476
07.11.2044,Jupiter        , 300.2959034
07.11.2044,Saturn         , 240.7421622
07.11.2044,Uranus         , 146.6132183
07.11.2044,Neptune        , 43.3894185
07.11.2044,Pluto          , 330.4560000
21.11.2044,Jupiter        , 302.3816344
21.11.2044,Saturn         , 242.3909800
21.11.2044,Uranus         , 146.8425573
21.11.2044,Neptune        , 43.0023871
21.11.2044,Pluto          , 330.4615407
05.12.2044,Jupiter        , 304.8588583
05.12.2044,Saturn         , 244.0528478
05.12.2044,Uranus         , 146.8902469
05.12.2044,Neptune        , 42.6499398
05.12.2044,Pluto          , 330.5526199
19.12.2044,Jupiter        , 307.6481198
19.12.2044,Saturn         , 245.6757271
19.12.2044,Uranus         , 146.7567621
19.12.2044,Neptune        , 42.3602165
19.12.2044,Pluto          , 330.7258017
02.01.2045,Jupiter        , 310.6769671
02.01.2045,Saturn         , 247.2060037
02.01.2045,Uranus         , 146.4537015
02.01.2045,Neptune        , 42.1566967
02.01.2045,Pluto          , 330.9732183
16.01.2045,Jupiter        , 313.8738300
16.01.2045,Saturn         , 248.5913538
16.01.2045,Uranus         , 146.0081419
16.01.2045,Neptune        , 42.0559082
16.01.2045,Pluto          , 331.2824881
30.01.2045,Jupiter        , 317.1742408
30.01.2045,Saturn         , 249.7800597
30.01.2045,Uranus         , 145.4582085
30.01.2045,Neptune        , 42.0670878
30.01.2045,Pluto          , 331.6383703
13.02.2045,Jupiter        , 320.5137839
13.02.2045,Saturn         , 250.7254465
13.02.2045,Uranus         , 144.8534902
13.02.2045,Neptune        , 42.1914314
13.02.2045,Pluto          , 332.0231135
27.02.2045,Jupiter        , 323.8332967
27.02.2045,Saturn         , 251.3862507
27.02.2045,Uranus         , 144.2469998
27.02.2045,Neptune        , 42.4235221
27.02.2045,Pluto          , 332.4181287
13.03.2045,Jupiter        , 327.0713586
13.03.2045,Saturn         , 251.7335143
13.03.2045,Uranus         , 143.6926515
13.03.2045,Neptune        , 42.7515680
13.03.2045,Pluto          , 332.8044192
27.03.2045,Jupiter        , 330.1690655
27.03.2045,Saturn         , 251.7520904
27.03.2045,Uranus         , 143.2370281
27.03.2045,Neptune        , 43.1597704
27.03.2045,Pluto          , 333.1640477
10.04.2045,Jupiter        , 333.0626564
10.04.2045,Saturn         , 251.4492389
10.04.2045,Uranus         , 142.9178968
10.04.2045,Neptune        , 43.6284945
10.04.2045,Pluto          , 333.4803330
24.04.2045,Jupiter        , 335.6881708
24.04.2045,Saturn         , 250.8548180
24.04.2045,Uranus         , 142.7598119
24.04.2045,Neptune        , 44.1368572
24.04.2045,Pluto          , 333.7392536
08.05.2045,Jupiter        , 337.9746864
08.05.2045,Saturn         , 250.0271475
08.05.2045,Uranus         , 142.7756176
08.05.2045,Neptune        , 44.6621576
08.05.2045,Pluto          , 333.9292944
22.05.2045,Jupiter        , 339.8506108
22.05.2045,Saturn         , 249.0459480
22.05.2045,Uranus         , 142.9660907
22.05.2045,Neptune        , 45.1826813
22.05.2045,Pluto          , 334.0428010
05.06.2045,Jupiter        , 341.2400665
05.06.2045,Saturn         , 248.0099775
